Date,HistVol  ,Datetime
1559642400000,59.23,04-Jun-19 10:00
1559642400000,59.2,04-Jun-19 10:00
1559638800000,59.22,04-Jun-19 09:00
1559638800000,59.19,04-Jun-19 09:00
1559635200000,59.18,04-Jun-19 08:00
1559635200000,59.15,04-Jun-19 08:00
1559631600000,59.08,04-Jun-19 07:00
1559631600000,59.05,04-Jun-19 07:00
1559628000000,59.22,04-Jun-19 06:00
1559628000000,59.19,04-Jun-19 06:00
1559624400000,59.27,04-Jun-19 05:00
1559624400000,59.24,04-Jun-19 05:00
1559620800000,59.4,04-Jun-19 04:00
1559620800000,59.37,04-Jun-19 04:00
1559617200000,59.4,04-Jun-19 03:00
1559617200000,59.37,04-Jun-19 03:00
1559613600000,59.51,04-Jun-19 02:00
1559613600000,59.48,04-Jun-19 02:00
1559610000000,57.43,04-Jun-19 01:00
1559610000000,57.4,04-Jun-19 01:00
1559606400000,56.57,04-Jun-19 00:00
1559606400000,56.6,04-Jun-19 00:00
1559602800000,56.62,03-Jun-19 23:00
1559602800000,56.59,03-Jun-19 23:00
1559599200000,56.77,03-Jun-19 22:00
1559599200000,56.73,03-Jun-19 22:00
1559595600000,56.78,03-Jun-19 21:00
1559595600000,56.74,03-Jun-19 21:00
1559592000000,56.76,03-Jun-19 20:00
1559592000000,56.73,03-Jun-19 20:00
1559588400000,56.74,03-Jun-19 19:00
1559588400000,56.71,03-Jun-19 19:00
1559584800000,56.77,03-Jun-19 18:00
1559584800000,56.73,03-Jun-19 18:00
1559581200000,56.6,03-Jun-19 17:00
1559581200000,56.56,03-Jun-19 17:00
1559577600000,56.58,03-Jun-19 16:00
1559577600000,56.55,03-Jun-19 16:00
1559574000000,56.53,03-Jun-19 15:00
1559574000000,56.5,03-Jun-19 15:00
1559570400000,56.53,03-Jun-19 14:00
1559570400000,56.49,03-Jun-19 14:00
1559566800000,56.89,03-Jun-19 13:00
1559566800000,56.86,03-Jun-19 13:00
1559563200000,56.91,03-Jun-19 12:00
1559563200000,56.94,03-Jun-19 12:00
1559559600000,57.27,03-Jun-19 11:00
1559559600000,57.24,03-Jun-19 11:00
1559556000000,57.28,03-Jun-19 10:00
1559556000000,57.25,03-Jun-19 10:00
1559552400000,57.25,03-Jun-19 09:00
1559552400000,57.22,03-Jun-19 09:00
1559548800000,56.98,03-Jun-19 08:00
1559548800000,56.95,03-Jun-19 08:00
1559545200000,56.78,03-Jun-19 07:00
1559545200000,56.75,03-Jun-19 07:00
1559541600000,56.81,03-Jun-19 06:00
1559541600000,56.78,03-Jun-19 06:00
1559538000000,56.99,03-Jun-19 05:00
1559538000000,56.96,03-Jun-19 05:00
1559534400000,57.27,03-Jun-19 04:00
1559534400000,57.24,03-Jun-19 04:00
1559530800000,59.42,03-Jun-19 03:00
1559530800000,59.39,03-Jun-19 03:00
1559527200000,61.25,03-Jun-19 02:00
1559527200000,61.22,03-Jun-19 02:00
1559523600000,61.19,03-Jun-19 01:00
1559523600000,61.16,03-Jun-19 01:00
1559520000000,61.18,03-Jun-19 00:00
1559520000000,61.21,03-Jun-19 00:00
1559516400000,61.2,02-Jun-19 23:00
1559516400000,61.17,02-Jun-19 23:00
1559512800000,61.26,02-Jun-19 22:00
1559512800000,61.23,02-Jun-19 22:00
1559509200000,61.27,02-Jun-19 21:00
1559509200000,61.24,02-Jun-19 21:00
1559505600000,61.28,02-Jun-19 20:00
1559505600000,61.25,02-Jun-19 20:00
1559502000000,61.31,02-Jun-19 19:00
1559502000000,61.28,02-Jun-19 19:00
1559498400000,61.41,02-Jun-19 18:00
1559498400000,61.38,02-Jun-19 18:00
1559494800000,61.43,02-Jun-19 17:00
1559494800000,61.41,02-Jun-19 17:00
1559491200000,61.44,02-Jun-19 16:00
1559491200000,61.42,02-Jun-19 16:00
1559487600000,61.53,02-Jun-19 15:00
1559487600000,61.5,02-Jun-19 15:00
1559484000000,61.32,02-Jun-19 14:00
1559484000000,61.29,02-Jun-19 14:00
1559480400000,61.19,02-Jun-19 13:00
1559480400000,61.16,02-Jun-19 13:00
1559476800000,61.23,02-Jun-19 12:00
1559476800000,61.26,02-Jun-19 12:00
1559473200000,61.25,02-Jun-19 11:00
1559473200000,61.22,02-Jun-19 11:00
1559469600000,61.49,02-Jun-19 10:00
1559469600000,61.46,02-Jun-19 10:00
1559466000000,61.33,02-Jun-19 09:00
1559466000000,61.3,02-Jun-19 09:00
1559462400000,61.43,02-Jun-19 08:00
1559462400000,61.4,02-Jun-19 08:00
1559458800000,61.46,02-Jun-19 07:00
1559458800000,61.43,02-Jun-19 07:00
1559455200000,61.65,02-Jun-19 06:00
1559455200000,61.62,02-Jun-19 06:00
1559451600000,61.67,02-Jun-19 05:00
1559451600000,61.64,02-Jun-19 05:00
1559448000000,61.73,02-Jun-19 04:00
1559448000000,61.7,02-Jun-19 04:00
1559444400000,61.73,02-Jun-19 03:00
1559444400000,61.7,02-Jun-19 03:00
1559440800000,61.82,02-Jun-19 02:00
1559440800000,61.79,02-Jun-19 02:00
1559437200000,61.91,02-Jun-19 01:00
1559437200000,61.88,02-Jun-19 01:00
1559433600000,61.94,02-Jun-19 00:00
1559433600000,61.97,02-Jun-19 00:00
1559430000000,62.04,01-Jun-19 23:00
1559430000000,62.01,01-Jun-19 23:00
1559426400000,62.58,01-Jun-19 22:00
1559426400000,62.55,01-Jun-19 22:00
1559422800000,62.57,01-Jun-19 21:00
1559422800000,62.54,01-Jun-19 21:00
1559419200000,62.58,01-Jun-19 20:00
1559419200000,62.55,01-Jun-19 20:00
1559415600000,62.57,01-Jun-19 19:00
1559415600000,62.54,01-Jun-19 19:00
1559412000000,62.67,01-Jun-19 18:00
1559412000000,62.64,01-Jun-19 18:00
1559408400000,62.65,01-Jun-19 17:00
1559408400000,62.62,01-Jun-19 17:00
1559404800000,62.79,01-Jun-19 16:00
1559404800000,62.76,01-Jun-19 16:00
1559401200000,63.07,01-Jun-19 15:00
1559401200000,63.04,01-Jun-19 15:00
1559397600000,63.24,01-Jun-19 14:00
1559397600000,63.21,01-Jun-19 14:00
1559394000000,63.85,01-Jun-19 13:00
1559394000000,63.82,01-Jun-19 13:00
1559390400000,63.93,01-Jun-19 12:00
1559390400000,63.95,01-Jun-19 12:00
1559386800000,64.01,01-Jun-19 11:00
1559386800000,63.98,01-Jun-19 11:00
1559383200000,63.96,01-Jun-19 10:00
1559383200000,63.93,01-Jun-19 10:00
1559379600000,63.96,01-Jun-19 09:00
1559376000000,64.48,01-Jun-19 08:00
1559372400000,64.71,01-Jun-19 07:00
1559368800000,64.84,01-Jun-19 06:00
1559365200000,65.32,01-Jun-19 05:00
1559361600000,74.92,01-Jun-19 04:00
1559358000000,75.01,01-Jun-19 03:00
1559354400000,75.19,01-Jun-19 02:00
1559350800000,75.26,01-Jun-19 01:00
1559347200000,75.28,01-Jun-19 00:00
1559343600000,75.3,31-May-19 23:00
1559340000000,75.25,31-May-19 22:00
1559336400000,75.23,31-May-19 21:00
1559332800000,75.38,31-May-19 20:00
1559329200000,75.38,31-May-19 19:00
1559325600000,75.44,31-May-19 18:00
1559322000000,75.44,31-May-19 17:00
1559318400000,75.48,31-May-19 16:00
1559314800000,75.74,31-May-19 15:00
1559311200000,75.44,31-May-19 14:00
1559307600000,75.43,31-May-19 13:00
1559304000000,75.33,31-May-19 12:00
1559300400000,75.9,31-May-19 11:00
1559296800000,75.9,31-May-19 10:00
1559293200000,75.94,31-May-19 09:00
1559289600000,75.94,31-May-19 08:00
1559286000000,75.9,31-May-19 07:00
1559282400000,75.97,31-May-19 06:00
1559278800000,77.07,31-May-19 05:00
1559275200000,77.02,31-May-19 04:00
1559271600000,77.02,31-May-19 03:00
1559268000000,77.09,31-May-19 02:00
1559264400000,77.11,31-May-19 01:00
1559260800000,77.12,31-May-19 00:00
1559257200000,77.14,30-May-19 23:00
1559253600000,75.89,30-May-19 22:00
1559250000000,75.58,30-May-19 21:00
1559246400000,75.64,30-May-19 20:00
1559242800000,75.75,30-May-19 19:00
1559239200000,75.29,30-May-19 18:00
1559235600000,75.3,30-May-19 17:00
1559232000000,75.25,30-May-19 16:00
1559228400000,75.25,30-May-19 15:00
1559224800000,75.25,30-May-19 14:00
1559221200000,75.35,30-May-19 13:00
1559217600000,75.49,30-May-19 12:00
1559214000000,75.88,30-May-19 11:00
1559210400000,75.95,30-May-19 10:00
1559206800000,75.96,30-May-19 09:00
1559203200000,76.1,30-May-19 08:00
1559199600000,76.1,30-May-19 07:00
1559196000000,76.06,30-May-19 06:00
1559192400000,76.07,30-May-19 05:00
1559188800000,76.1,30-May-19 04:00
1559185200000,75.98,30-May-19 03:00
1559181600000,75.98,30-May-19 02:00
1559178000000,76.38,30-May-19 01:00
1559174400000,76.41,30-May-19 00:00
1559170800000,76.89,29-May-19 23:00
1559167200000,76.94,29-May-19 22:00
1559163600000,76.95,29-May-19 21:00
1559160000000,77.65,29-May-19 20:00
1559156400000,77.75,29-May-19 19:00
1559152800000,77.88,29-May-19 18:00
1559152800000,78.55,29-May-19 18:00
1559149200000,78.18,29-May-19 17:00
1559149200000,78.85,29-May-19 17:00
1559145600000,78.23,29-May-19 16:00
1559145600000,78.89,29-May-19 16:00
1559142000000,78.32,29-May-19 15:00
1559142000000,78.99,29-May-19 15:00
1559138400000,78.25,29-May-19 14:00
1559138400000,78.91,29-May-19 14:00
1559134800000,78.48,29-May-19 13:00
1559134800000,79.14,29-May-19 13:00
1559131200000,78.54,29-May-19 12:00
1559131200000,79.2,29-May-19 12:00
1559127600000,78.64,29-May-19 11:00
1559127600000,79.3,29-May-19 11:00
1559124000000,78.82,29-May-19 10:00
1559124000000,79.48,29-May-19 10:00
1559120400000,78.82,29-May-19 09:00
1559120400000,79.48,29-May-19 09:00
1559116800000,79.26,29-May-19 08:00
1559116800000,79.91,29-May-19 08:00
1559113200000,79.25,29-May-19 07:00
1559113200000,79.91,29-May-19 07:00
1559109600000,79.16,29-May-19 06:00
1559109600000,79.82,29-May-19 06:00
1559106000000,79.21,29-May-19 05:00
1559106000000,79.86,29-May-19 05:00
1559102400000,79.21,29-May-19 04:00
1559102400000,79.87,29-May-19 04:00
1559098800000,79.2,29-May-19 03:00
1559098800000,79.86,29-May-19 03:00
1559095200000,79.36,29-May-19 02:00
1559095200000,80.02,29-May-19 02:00
1559091600000,79.68,29-May-19 01:00
1559091600000,80.34,29-May-19 01:00
1559088000000,81.64,29-May-19 00:00
1559088000000,82.28,29-May-19 00:00
1559084400000,81.69,28-May-19 23:00
1559084400000,82.33,28-May-19 23:00
1559080800000,82.15,28-May-19 22:00
1559080800000,82.79,28-May-19 22:00
1559077200000,82.15,28-May-19 21:00
1559077200000,82.78,28-May-19 21:00
1559073600000,82.15,28-May-19 20:00
1559073600000,82.79,28-May-19 20:00
1559070000000,82.15,28-May-19 19:00
1559070000000,82.78,28-May-19 19:00
1559066400000,82.1,28-May-19 18:00
1559066400000,82.74,28-May-19 18:00
1559062800000,82.45,28-May-19 17:00
1559062800000,83.08,28-May-19 17:00
1559059200000,84.75,28-May-19 16:00
1559059200000,85.36,28-May-19 16:00
1559055600000,84.85,28-May-19 15:00
1559055600000,85.46,28-May-19 15:00
1559052000000,84.99,28-May-19 14:00
1559052000000,85.6,28-May-19 14:00
1559048400000,85.33,28-May-19 13:00
1559048400000,85.94,28-May-19 13:00
1559044800000,85.65,28-May-19 12:00
1559044800000,86.26,28-May-19 12:00
1559041200000,85.64,28-May-19 11:00
1559041200000,86.24,28-May-19 11:00
1559037600000,85.69,28-May-19 10:00
1559037600000,86.3,28-May-19 10:00
1559034000000,85.69,28-May-19 09:00
1559034000000,86.3,28-May-19 09:00
1559030400000,85.7,28-May-19 08:00
1559030400000,86.3,28-May-19 08:00
1559026800000,85.74,28-May-19 07:00
1559026800000,86.35,28-May-19 07:00
1559023200000,85.86,28-May-19 06:00
1559023200000,86.47,28-May-19 06:00
1559019600000,85.86,28-May-19 05:00
1559019600000,86.46,28-May-19 05:00
1559016000000,85.86,28-May-19 04:00
1559016000000,86.47,28-May-19 04:00
1559012400000,85.87,28-May-19 03:00
1559012400000,86.48,28-May-19 03:00
1559008800000,86.2,28-May-19 02:00
1559008800000,86.81,28-May-19 02:00
1559005200000,86.18,28-May-19 01:00
1559005200000,86.78,28-May-19 01:00
1559001600000,86.33,28-May-19 00:00
1559001600000,86.93,28-May-19 00:00
1558998000000,86.75,27-May-19 23:00
1558998000000,87.35,27-May-19 23:00
1558994400000,86.79,27-May-19 22:00
1558994400000,87.39,27-May-19 22:00
1558990800000,86.89,27-May-19 21:00
1558990800000,87.49,27-May-19 21:00
1558987200000,86.85,27-May-19 20:00
1558987200000,87.45,27-May-19 20:00
1558983600000,87.18,27-May-19 19:00
1558983600000,87.78,27-May-19 19:00
1558980000000,86.98,27-May-19 18:00
1558980000000,87.58,27-May-19 18:00
1558976400000,86.99,27-May-19 17:00
1558976400000,87.59,27-May-19 17:00
1558972800000,87.86,27-May-19 16:00
1558972800000,88.45,27-May-19 16:00
1558969200000,88.1,27-May-19 15:00
1558969200000,88.69,27-May-19 15:00
1558965600000,88.18,27-May-19 14:00
1558965600000,88.77,27-May-19 14:00
1558962000000,88.09,27-May-19 13:00
1558962000000,88.68,27-May-19 13:00
1558958400000,89.06,27-May-19 12:00
1558958400000,89.64,27-May-19 12:00
1558954800000,89.23,27-May-19 11:00
1558954800000,89.82,27-May-19 11:00
1558951200000,89.29,27-May-19 10:00
1558951200000,89.87,27-May-19 10:00
1558947600000,89.49,27-May-19 09:00
1558947600000,90.07,27-May-19 09:00
1558944000000,89.85,27-May-19 08:00
1558944000000,90.43,27-May-19 08:00
1558940400000,90.08,27-May-19 07:00
1558940400000,90.66,27-May-19 07:00
1558936800000,90.24,27-May-19 06:00
1558936800000,90.82,27-May-19 06:00
1558933200000,90.23,27-May-19 05:00
1558933200000,90.8,27-May-19 05:00
1558929600000,90.3,27-May-19 04:00
1558929600000,90.88,27-May-19 04:00
1558926000000,90.35,27-May-19 03:00
1558926000000,90.92,27-May-19 03:00
1558922400000,90.36,27-May-19 02:00
1558922400000,90.94,27-May-19 02:00
1558918800000,90.8,27-May-19 01:00
1558918800000,91.37,27-May-19 01:00
1558915200000,91.23,27-May-19 00:00
1558915200000,91.8,27-May-19 00:00
1558911600000,92.61,26-May-19 23:00
1558911600000,93.17,26-May-19 23:00
1558908000000,92.59,26-May-19 22:00
1558908000000,93.15,26-May-19 22:00
1558904400000,89.89,26-May-19 21:00
1558904400000,90.47,26-May-19 21:00
1558900800000,88.52,26-May-19 20:00
1558900800000,89.11,26-May-19 20:00
1558897200000,88.56,26-May-19 19:00
1558897200000,89.15,26-May-19 19:00
1558893600000,88.56,26-May-19 18:00
1558893600000,89.15,26-May-19 18:00
1558890000000,88.91,26-May-19 17:00
1558890000000,89.5,26-May-19 17:00
1558886400000,88.99,26-May-19 16:00
1558886400000,89.58,26-May-19 16:00
1558882800000,88.97,26-May-19 15:00
1558882800000,89.55,26-May-19 15:00
1558879200000,88.99,26-May-19 14:00
1558879200000,89.58,26-May-19 14:00
1558875600000,89.05,26-May-19 13:00
1558875600000,89.63,26-May-19 13:00
1558872000000,89.02,26-May-19 12:00
1558872000000,89.61,26-May-19 12:00
1558868400000,89.13,26-May-19 11:00
1558868400000,89.72,26-May-19 11:00
1558864800000,89.13,26-May-19 10:00
1558864800000,89.71,26-May-19 10:00
1558861200000,89.25,26-May-19 09:00
1558861200000,89.83,26-May-19 09:00
1558857600000,89.26,26-May-19 08:00
1558857600000,89.85,26-May-19 08:00
1558854000000,89.84,26-May-19 07:00
1558854000000,90.42,26-May-19 07:00
1558850400000,90.12,26-May-19 06:00
1558850400000,90.7,26-May-19 06:00
1558846800000,90.21,26-May-19 05:00
1558846800000,90.79,26-May-19 05:00
1558843200000,90.35,26-May-19 04:00
1558843200000,90.93,26-May-19 04:00
1558839600000,90.52,26-May-19 03:00
1558839600000,91.1,26-May-19 03:00
1558836000000,90.54,26-May-19 02:00
1558836000000,91.12,26-May-19 02:00
1558832400000,90.54,26-May-19 01:00
1558832400000,91.12,26-May-19 01:00
1558828800000,90.55,26-May-19 00:00
1558828800000,91.12,26-May-19 00:00
1558825200000,90.59,25-May-19 23:00
1558825200000,91.17,25-May-19 23:00
1558821600000,90.6,25-May-19 22:00
1558821600000,91.17,25-May-19 22:00
1558818000000,90.67,25-May-19 21:00
1558818000000,91.25,25-May-19 21:00
1558814400000,90.64,25-May-19 20:00
1558814400000,91.21,25-May-19 20:00
1558810800000,90.63,25-May-19 19:00
1558810800000,91.2,25-May-19 19:00
1558807200000,90.66,25-May-19 18:00
1558807200000,91.23,25-May-19 18:00
1558803600000,90.91,25-May-19 17:00
1558803600000,91.49,25-May-19 17:00
1558800000000,90.91,25-May-19 16:00
1558800000000,91.48,25-May-19 16:00
1558796400000,90.93,25-May-19 15:00
1558796400000,91.5,25-May-19 15:00
1558792800000,90.92,25-May-19 14:00
1558792800000,91.5,25-May-19 14:00
1558789200000,90.91,25-May-19 13:00
1558789200000,91.49,25-May-19 13:00
1558785600000,90.91,25-May-19 12:00
1558785600000,91.49,25-May-19 12:00
1558782000000,90.85,25-May-19 11:00
1558782000000,91.43,25-May-19 11:00
1558778400000,90.82,25-May-19 10:00
1558778400000,91.4,25-May-19 10:00
1558774800000,90.82,25-May-19 09:00
1558774800000,91.39,25-May-19 09:00
1558771200000,90.85,25-May-19 08:00
1558771200000,91.43,25-May-19 08:00
1558767600000,90.85,25-May-19 07:00
1558767600000,91.42,25-May-19 07:00
1558764000000,90.84,25-May-19 06:00
1558764000000,91.42,25-May-19 06:00
1558760400000,90.85,25-May-19 05:00
1558760400000,91.43,25-May-19 05:00
1558756800000,90.99,25-May-19 04:00
1558756800000,91.56,25-May-19 04:00
1558753200000,91.17,25-May-19 03:00
1558753200000,91.74,25-May-19 03:00
1558749600000,91.15,25-May-19 02:00
1558749600000,91.72,25-May-19 02:00
1558746000000,91.14,25-May-19 01:00
1558746000000,91.71,25-May-19 01:00
1558742400000,91.04,25-May-19 00:00
1558742400000,91.61,25-May-19 00:00
1558738800000,91.06,24-May-19 23:00
1558738800000,91.63,24-May-19 23:00
1558735200000,91.09,24-May-19 22:00
1558735200000,91.67,24-May-19 22:00
1558731600000,91.06,24-May-19 21:00
1558731600000,91.64,24-May-19 21:00
1558728000000,91.04,24-May-19 20:00
1558728000000,91.61,24-May-19 20:00
1558724400000,91.04,24-May-19 19:00
1558724400000,91.61,24-May-19 19:00
1558720800000,91,24-May-19 18:00
1558720800000,91.57,24-May-19 18:00
1558717200000,91,24-May-19 17:00
1558717200000,91.57,24-May-19 17:00
1558713600000,90.83,24-May-19 16:00
1558713600000,91.4,24-May-19 16:00
1558710000000,90.83,24-May-19 15:00
1558710000000,91.41,24-May-19 15:00
1558706400000,90.84,24-May-19 14:00
1558706400000,91.42,24-May-19 14:00
1558702800000,90.86,24-May-19 13:00
1558702800000,91.43,24-May-19 13:00
1558699200000,90.85,24-May-19 12:00
1558699200000,91.43,24-May-19 12:00
1558695600000,90.84,24-May-19 11:00
1558695600000,91.41,24-May-19 11:00
1558692000000,90.85,24-May-19 10:00
1558692000000,91.42,24-May-19 10:00
1558688400000,90.7,24-May-19 09:00
1558688400000,91.27,24-May-19 09:00
1558684800000,90.68,24-May-19 08:00
1558684800000,91.25,24-May-19 08:00
1558681200000,90.67,24-May-19 07:00
1558681200000,91.24,24-May-19 07:00
1558677600000,90.65,24-May-19 06:00
1558677600000,91.23,24-May-19 06:00
1558674000000,90.66,24-May-19 05:00
1558674000000,91.23,24-May-19 05:00
1558670400000,90.66,24-May-19 04:00
1558670400000,91.24,24-May-19 04:00
1558666800000,90.62,24-May-19 03:00
1558666800000,91.19,24-May-19 03:00
1558663200000,90.86,24-May-19 02:00
1558663200000,91.43,24-May-19 02:00
1558659600000,90.86,24-May-19 01:00
1558659600000,91.44,24-May-19 01:00
1558656000000,90.86,24-May-19 00:00
1558656000000,91.43,24-May-19 00:00
1558652400000,90.82,23-May-19 23:00
1558652400000,91.39,23-May-19 23:00
1558652400000,90.83,23-May-19 23:00
1558648800000,90.72,23-May-19 22:00
1558648800000,91.3,23-May-19 22:00
1558648800000,90.74,23-May-19 22:00
1558645200000,90.66,23-May-19 21:00
1558645200000,91.24,23-May-19 21:00
1558645200000,90.68,23-May-19 21:00
1558641600000,90.66,23-May-19 20:00
1558641600000,91.23,23-May-19 20:00
1558641600000,90.68,23-May-19 20:00
1558638000000,91.23,23-May-19 19:00
1558638000000,90.67,23-May-19 19:00
1558638000000,90.65,23-May-19 19:00
1558634400000,90.64,23-May-19 18:00
1558634400000,91.21,23-May-19 18:00
1558634400000,90.66,23-May-19 18:00
1558630800000,91.17,23-May-19 17:00
1558630800000,90.62,23-May-19 17:00
1558627200000,91.11,23-May-19 16:00
1558627200000,90.55,23-May-19 16:00
1558623600000,91.04,23-May-19 15:00
1558623600000,90.48,23-May-19 15:00
1558620000000,90.93,23-May-19 14:00
1558620000000,90.37,23-May-19 14:00
1558616400000,90.91,23-May-19 13:00
1558616400000,90.35,23-May-19 13:00
1558612800000,90.93,23-May-19 12:00
1558612800000,90.37,23-May-19 12:00
1558609200000,90.85,23-May-19 11:00
1558609200000,90.29,23-May-19 11:00
1558605600000,90.82,23-May-19 10:00
1558605600000,90.26,23-May-19 10:00
1558602000000,90.78,23-May-19 09:00
1558602000000,90.22,23-May-19 09:00
1558598400000,90.79,23-May-19 08:00
1558598400000,90.22,23-May-19 08:00
1558594800000,90.8,23-May-19 07:00
1558594800000,90.24,23-May-19 07:00
1558591200000,90.78,23-May-19 06:00
1558591200000,90.22,23-May-19 06:00
1558587600000,90.78,23-May-19 05:00
1558587600000,90.22,23-May-19 05:00
1558584000000,90.8,23-May-19 04:00
1558584000000,90.23,23-May-19 04:00
1558580400000,90.8,23-May-19 03:00
1558580400000,90.24,23-May-19 03:00
1558576800000,90.85,23-May-19 02:00
1558576800000,90.29,23-May-19 02:00
1558573200000,91.24,23-May-19 01:00
1558573200000,90.68,23-May-19 01:00
1558569600000,91.26,23-May-19 00:00
1558569600000,90.7,23-May-19 00:00
1558566000000,91.14,22-May-19 23:00
1558566000000,90.58,22-May-19 23:00
1558562400000,90.96,22-May-19 22:00
1558562400000,90.4,22-May-19 22:00
1558558800000,90.89,22-May-19 21:00
1558558800000,90.33,22-May-19 21:00
1558555200000,90.93,22-May-19 20:00
1558555200000,90.37,22-May-19 20:00
1558551600000,90.94,22-May-19 19:00
1558551600000,90.37,22-May-19 19:00
1558548000000,90.91,22-May-19 18:00
1558548000000,90.35,22-May-19 18:00
1558544400000,90.95,22-May-19 17:00
1558544400000,90.39,22-May-19 17:00
1558540800000,90.83,22-May-19 16:00
1558540800000,90.27,22-May-19 16:00
1558537200000,90.92,22-May-19 15:00
1558537200000,90.36,22-May-19 15:00
1558533600000,90.93,22-May-19 14:00
1558533600000,90.37,22-May-19 14:00
1558530000000,90.94,22-May-19 13:00
1558530000000,90.38,22-May-19 13:00
1558526400000,90.83,22-May-19 12:00
1558526400000,90.27,22-May-19 12:00
1558522800000,90.82,22-May-19 11:00
1558522800000,90.25,22-May-19 11:00
1558519200000,90.83,22-May-19 10:00
1558519200000,90.27,22-May-19 10:00
1558515600000,90.82,22-May-19 09:00
1558515600000,90.26,22-May-19 09:00
1558512000000,90.82,22-May-19 08:00
1558512000000,90.26,22-May-19 08:00
1558508400000,90.82,22-May-19 07:00
1558508400000,90.26,22-May-19 07:00
1558504800000,90.83,22-May-19 06:00
1558504800000,90.27,22-May-19 06:00
1558501200000,90.84,22-May-19 05:00
1558501200000,90.28,22-May-19 05:00
1558497600000,91.12,22-May-19 04:00
1558497600000,90.56,22-May-19 04:00
1558494000000,91.21,22-May-19 03:00
1558494000000,90.65,22-May-19 03:00
1558490400000,91.26,22-May-19 02:00
1558490400000,90.7,22-May-19 02:00
1558486800000,91.31,22-May-19 01:00
1558486800000,90.75,22-May-19 01:00
1558483200000,91.3,22-May-19 00:00
1558483200000,90.74,22-May-19 00:00
1558479600000,91.17,21-May-19 23:00
1558479600000,90.61,21-May-19 23:00
1558476000000,91.17,21-May-19 22:00
1558476000000,90.61,21-May-19 22:00
1558472400000,91.17,21-May-19 21:00
1558472400000,90.61,21-May-19 21:00
1558468800000,91.17,21-May-19 20:00
1558468800000,90.62,21-May-19 20:00
1558465200000,91.09,21-May-19 19:00
1558465200000,90.53,21-May-19 19:00
1558461600000,91.08,21-May-19 18:00
1558461600000,90.52,21-May-19 18:00
1558458000000,91.15,21-May-19 17:00
1558458000000,90.59,21-May-19 17:00
1558454400000,91.14,21-May-19 16:00
1558454400000,90.58,21-May-19 16:00
1558450800000,91.15,21-May-19 15:00
1558450800000,90.59,21-May-19 15:00
1558447200000,91.08,21-May-19 14:00
1558447200000,90.53,21-May-19 14:00
1558443600000,91.07,21-May-19 13:00
1558443600000,90.51,21-May-19 13:00
1558440000000,91.04,21-May-19 12:00
1558440000000,90.48,21-May-19 12:00
1558436400000,91,21-May-19 11:00
1558436400000,90.44,21-May-19 11:00
1558432800000,90.99,21-May-19 10:00
1558432800000,90.43,21-May-19 10:00
1558429200000,90.99,21-May-19 09:00
1558429200000,90.43,21-May-19 09:00
1558425600000,90.99,21-May-19 08:00
1558425600000,90.43,21-May-19 08:00
1558422000000,91,21-May-19 07:00
1558422000000,90.44,21-May-19 07:00
1558418400000,91.01,21-May-19 06:00
1558418400000,90.45,21-May-19 06:00
1558414800000,90.99,21-May-19 05:00
1558414800000,90.43,21-May-19 05:00
1558411200000,90.95,21-May-19 04:00
1558411200000,90.39,21-May-19 04:00
1558407600000,90.86,21-May-19 03:00
1558407600000,90.3,21-May-19 03:00
1558404000000,91.15,21-May-19 02:00
1558404000000,90.59,21-May-19 02:00
1558400400000,91.16,21-May-19 01:00
1558400400000,90.6,21-May-19 01:00
1558396800000,91.1,21-May-19 00:00
1558396800000,90.54,21-May-19 00:00
1558393200000,91.07,20-May-19 23:00
1558393200000,90.51,20-May-19 23:00
1558389600000,90.26,20-May-19 22:00
1558389600000,89.69,20-May-19 22:00
1558386000000,90.21,20-May-19 21:00
1558386000000,89.64,20-May-19 21:00
1558382400000,90.16,20-May-19 20:00
1558382400000,89.59,20-May-19 20:00
1558378800000,90.05,20-May-19 19:00
1558378800000,89.48,20-May-19 19:00
1558375200000,90.03,20-May-19 18:00
1558375200000,89.46,20-May-19 18:00
1558371600000,89.95,20-May-19 17:00
1558371600000,89.38,20-May-19 17:00
1558368000000,89.92,20-May-19 16:00
1558368000000,89.35,20-May-19 16:00
1558364400000,89.84,20-May-19 15:00
1558364400000,89.28,20-May-19 15:00
1558360800000,89.39,20-May-19 14:00
1558360800000,88.82,20-May-19 14:00
1558357200000,89.34,20-May-19 13:00
1558357200000,88.77,20-May-19 13:00
1558353600000,89.3,20-May-19 12:00
1558353600000,88.73,20-May-19 12:00
1558350000000,89.26,20-May-19 11:00
1558350000000,88.69,20-May-19 11:00
1558346400000,89.26,20-May-19 10:00
1558346400000,88.69,20-May-19 10:00
1558342800000,89.2,20-May-19 09:00
1558342800000,88.63,20-May-19 09:00
1558339200000,89.2,20-May-19 08:00
1558339200000,88.62,20-May-19 08:00
1558335600000,89.17,20-May-19 07:00
1558335600000,88.6,20-May-19 07:00
1558332000000,89.07,20-May-19 06:00
1558332000000,88.5,20-May-19 06:00
1558328400000,88.98,20-May-19 05:00
1558328400000,88.41,20-May-19 05:00
1558324800000,88.9,20-May-19 04:00
1558324800000,88.32,20-May-19 04:00
1558321200000,88.9,20-May-19 03:00
1558321200000,88.33,20-May-19 03:00
1558317600000,88.76,20-May-19 02:00
1558317600000,88.19,20-May-19 02:00
1558314000000,88.01,20-May-19 01:00
1558314000000,87.43,20-May-19 01:00
1558310400000,87.73,20-May-19 00:00
