,blk,window,time,ticket_count,ticket_price,missed,pow_diff
1310,188784,144,1511434886,562,74.48564942,7.0,23977120.78157711
1311,188928,144,1511482483,578,73.65445538,9.0,25882037.86539865
1312,189072,144,1511528786,579,72.58478877,12.0,25522757.04078553
1313,189216,144,1511564810,574,71.32254418,10.0,24471830.0109061
1314,189360,144,1511609640,572,69.81727196,12.0,26077862.780703
1315,189504,144,1511655332,835,68.0448127,11.0,26392732.67625243
1316,189648,144,1511697276,602,66.89983812,21.0,25802469.97465503
1317,189792,144,1511737220,671,65.2689836,9.0,25882647.14124294
1318,189936,144,1511787704,2521,63.69297947,12.0,26939819.43400387
1319,190080,144,1511826756,1453,67.77079736,6.0,25303082.65390192
1320,190224,144,1511868162,674,71.38979467,6.0,25705948.99841017
1321,190368,144,1511911591,707,73.86415008,3.0,26463243.73158756
1322,190512,144,1511956550,934,76.4417079,19.0,26775152.2150789
1323,190656,144,1511999597,603,79.89463002,36.0,26392099.14930389
1324,190800,144,1512045902,614,82.61336378,23.0,26248444.67532468
1325,190944,144,1512085841,545,85.27959567,39.0,25271096.13312494
1326,191088,144,1512127878,390,87.49994655,19.0,25745073.42028239
1327,191232,144,1512167338,413,88.77304297,10.0,26342146.44720765
1328,191376,144,1512214064,576,89.45660803,12.0,27864235.04295598
1329,191520,144,1512257806,362,90.17985115,9.0,27493557.31439574
1330,191664,144,1512310054,353,89.69525467,11.0,27140649.46705833
1331,191808,144,1512353154,561,88.39625792,10.0,24423992.05988849
1332,191952,144,1512393134,438,87.2276745,14.0,23162864.46785203
1333,192096,144,1512430966,706,85.21421538,25.0,23397987.92449618
1334,192240,144,1512474643,1355,83.74759619,30.0,25082579.00216722
1335,192384,144,1512516756,964,84.8931791,13.0,25806709.31956343
1336,192528,144,1512556513,571,85.64718628,13.0,26512378.5430783
1337,192672,144,1512609777,884,85.34413202,11.0,28001193.1584577
1338,192816,144,1512654445,632,86.05883521,15.0,25691533.10028975
1339,192960,144,1512698078,583,86.03278278,7.0,24193435.07811469
1340,193104,144,1512740151,617,85.60202939,8.0,23353260.35045985
1341,193248,144,1512785747,757,85.02099779,13.0,23238747.29059666
1342,193392,144,1512826909,671,84.78755516,18.0,22557442.25842189
1343,193536,144,1512872571,630,84.22973872,10.0,22750679.74176461
1344,193680,144,1512912125,667,83.38876205,6.0,22212017.1830303
1345,193824,144,1512956549,620,82.60509358,13.0,22900894.59832122
1346,193968,144,1513002798,526,81.50067725,5.0,22920945.83084909
1347,194112,144,1513042117,980,79.83357291,17.0,22149372.49315068
1348,194256,144,1513091218,696,79.5473589,6.0,22775657.18404972
1349,194400,144,1513128030,603,78.66228713,7.0,21597683.08635185
1350,194544,144,1513165462,542,77.37616581,8.0,22655049.25739718
1351,194688,144,1513199280,562,75.7013947,4.0,24898545.04313956
1352,194832,144,1513250218,735,73.79208548,4.0,29418709.54567346
1353,194976,144,1513300385,796,72.22854646,8.0,29048741.09801849
1354,195120,144,1513342082,1406,70.94459591,7.0,26723740.38256812
1355,195264,144,1513385574,1503,71.86532693,5.0,26043888.7310799
1356,195408,144,1513426805,880,74.29210648,7.0,25623277.80377534
1357,195552,144,1513465579,806,75.88987531,8.0,26002621.5722259
1358,195696,144,1513509608,730,77.62042007,10.0,27619253.19802055
1359,195840,144,1513549150,659,79.22832481,7.0,28173393.39312253
1360,195984,144,1513604273,727,80.60714385,7.0,29724110.58556367
1361,196128,144,1513654510,579,82.16242059,16.0,26732836.94133093
1362,196272,144,1513690356,598,83.1651405,5.0,23503523.95382642
1363,196416,144,1513722929,713,83.97310648,9.0,23895828.27436321
1364,196560,144,1513761782,488,85.01879547,5.0,27504561.61500938
1365,196704,144,1513811102,536,85.13216263,5.0,31111028.28329702
1366,196848,144,1513856785,619,84.97056905,5.0,30715578.57190748
1367,196992,144,1513909293,737,84.74583269,6.0,29671970.05964107
1368,197136,144,1513952797,549,84.74382644,5.0,26368047.64161351
1369,197280,144,1513988891,720,84.00312357,9.0,24731647.44719617
1370,197424,144,1514025560,622,83.6769808,7.0,26010618.40410683
1371,197568,144,1514077317,669,82.91877132,7.0,28906689.72972973
1372,197712,144,1514111113,559,82.15529062,10.0,27557643.25429846
1373,197856,144,1514153969,703,80.88834727,9.0,30096760.38979525
1374,198000,144,1514204835,968,79.84471944,16.0,31553877.1863969
1375,198144,144,1514245429,845,79.79262137,2.0,29610439.79747926
1376,198288,144,1514290236,600,79.72525372,10.0,29532496.65753425
1377,198432,144,1514330694,616,78.95401616,7.0,28956173.14687525
1378,198576,144,1514374310,663,78.02741464,2.0,29600873.64204178
1379,198720,144,1514423176,753,77.07626126,4.0,29782080.57207866
1380,198864,144,1514467531,759,76.33909868,2.0,28029746.86585428
1381,199008,144,1514508701,981,75.70300193,5.0,26831999.67201113
1382,199152,144,1514544541,597,75.8631627,5.0,26864123.59655981
1383,199296,144,1514588992,713,75.17944992,1.0,29384901.26306224
1384,199440,144,1514633857,791,74.67754437,8.0,30244123.083017
1385,199584,144,1514677558,1180,74.43022268,7.0,30091818.1225026
1386,199728,144,1514725459,1037,75.67764307,6.0,29843516.92524836
1387,199872,144,1514765587,837,77.18989897,3.0,28192175.65538462
1388,200016,144,1514801329,688,78.66168776,11.0,28370399.9628435
1389,200160,144,1514855786,778,79.81073612,14.0,31157754.77669463
1390,200304,144,1514898806,721,81.22416583,8.0,28702191.52008771
1391,200448,144,1514937123,744,82.55674997,13.0,27579763.47162996
1392,200592,144,1514971186,556,83.97766023,12.0,28614794.15365397
1393,200736,144,1515016544,753,84.74431143,8.0,32659879.71364919
1394,200880,144,1515062888,796,85.95612764,5.0,33912653.32084157
1395,201024,144,1515106923,631,87.4174586,7.0,33316006.62262893
1396,201168,144,1515156173,590,88.36367485,12.0,32707486.03522132
1397,201312,144,1515191197,490,88.93781178,16.0,30304141.18736564
1398,201456,144,1515246196,567,88.83727467,16.0,32067397.28060198
1399,201600,144,1515282268,583,88.57764397,19.0,28913531.18994399
1400,201744,144,1515321673,751,88.04390712,17.0,29745822.86502719
1401,201888,144,1515362701,700,87.94182351,18.0,31574718.58480271
1402,202032,144,1515406392,614,87.63582974,25.0,33380741.10632097
1403,202176,144,1515451558,1062,86.96002704,18.0,34109397.71717831
1404,202320,144,1515497777,782,87.90854788,18.0,33702492.70481875
1405,202464,144,1515545990,620,88.36861385,15.0,32376173.45583039
1406,202608,144,1515584487,606,88.2854753,12.0,30019517.57112434
1407,202752,144,1515621046,515,87.92458905,17.0,30482252.57998337
1408,202896,144,1515665282,757,86.96496728,16.0,33294820.29373467
1409,203040,144,1515711333,717,86.55736313,16.0,34332890.24166895
1410,203184,144,1515763504,607,86.05736633,14.0,33729806.5029644
1411,203328,144,1515808335,1314,85.07610083,14.0,30311660.20345712
1412,203472,144,1515843086,579,86.77093912,16.0,28190007.19329282
1413,203616,144,1515881224,585,86.65898699,14.0,29994949.00043649
1414,203760,144,1515922224,634,86.27627683,10.0,32914080.24427481
1415,203904,144,1515969162,1008,85.77429002,11.0,35383744.52857029
1416,204048,144,1516004835,618,86.66988307,8.0,35090192.65255258
1417,204192,144,1516045340,685,86.51863237,6.0,38263600.69348751
1418,204336,144,1516096522,821,86.43267901,15.0,41261668.70236053
1419,204480,144,1516150312,577,86.79935504,14.0,39071541.50903764
1420,204624,144,1516193504,612,86.36071144,13.0,33957633.55949502
1421,204768,144,1516233130,703,85.79085453,15.0,31582881.41096717
1422,204912,144,1516269316,625,85.35420569,5.0,31702175.49622282
1423,205056,144,1516312319,797,84.5645845,4.0,34573963.46758805
1424,205200,144,1516356823,713,84.26051398,5.0,36158092.41935167
1425,205344,144,1516398032,662,83.74586997,7.0,36406130.07840615
1426,205488,144,1516436508,617,83.06001603,4.0,37395260.01159573
1427,205632,144,1516479007,644,82.03613973,11.0,40119421.76736835
1428,205776,144,1516517549,562,80.95462696,3.0,41881111.87459296
1429,205920,144,1516561108,800,79.39964644,4.0,45274146.50042006
1430,206064,144,1516610712,974,78.44308082,7.0,46834534.53160587
1431,206208,144,1516649921,645,78.31222421,5.0,44289578.86582636
1432,206352,144,1516693429,687,77.40222347,6.0,45076678.65153683
1433,206496,144,1516739935,859,76.52270951,4.0,45310747.67677499
1434,206640,144,1516777357,988,76.20827807,5.0,43749711.55497541
1435,206784,144,1516815711,644,76.57734506,9.0,46005577.755132
1436,206928,144,1516858566,900,76.23128372,9.0,50038992.12276848
1437,207072,144,1516894373,591,76.63682295,2.0,52358241.6630784
1438,207216,144,1516955592,973,76.22580148,9.0,58678832.3600166
1439,207360,144,1516998936,754,76.93566595,3.0,50817567.72861351
1440,207504,144,1517037952,680,77.34735972,9.0,47096279.96733202
1441,207648,144,1517070260,696,77.56165904,7.0,47520100.94276194
1442,207792,144,1517111219,708,77.68476543,11.0,54653747.83053671
1443,207936,144,1517155536,753,77.87971316,5.0,60138347.93612322
1444,208080,144,1517206165,802,78.17105179,3.0,62169529.94572245
1445,208224,144,1517252417,701,78.6950287,4.0,58121487.54126694
1446,208368,144,1517296986,766,78.98569341,2.0,54311631.4527318
1447,208512,144,1517334116,691,79.4869152,7.0,51680133.98636898
1448,208656,144,1517368162,629,79.76736627,6.0,54103725.38497128
1449,208800,144,1517410143,914,79.76587112,2.0,62070244.31614621
1450,208944,144,1517455947,735,80.67966288,2.0,67341930.17131275
1451,209088,144,1517493400,522,81.22211155,5.0,67953667.36784774
1452,209232,144,1517540046,963,81.0468225,7.0,73148483.17211097
1453,209376,144,1517585164,858,82.15267645,4.0,72829809.6015885
1454,209520,144,1517623019,697,83.32821772,5.0,71096013.54661833
1455,209664,144,1517662709,693,84.12919438,5.0,74811929.19884424
1456,209808,144,1517708278,648,84.87413607,3.0,80052160.69304235
1457,209952,144,1517745308,561,85.36071095,5.0,80479588.72029272
1458,210096,144,1517789185,743,85.36195696,11.0,86917340.48570085
1459,210240,144,1517838510,623,85.77423742,7.0,89531509.54504031
1460,210384,144,1517887299,795,85.71993786,1.0,84760182.51787753
1461,210528,144,1517928558,703,86.11379397,4.0,77560003.45635659
1462,210672,144,1517968157,615,86.3013757,5.0,75745771.7194655
1463,210816,144,1518008064,661,86.09354015,2.0,78064476.53172354
1464,210960,144,1518044038,557,85.83286721,5.0,82430389.36187547
1465,211104,144,1518091301,630,85.01941623,5.0,92630571.45139745
1466,211248,144,1518135185,816,84.1845221,0.0,93380718.08903576
1467,211392,144,1518181677,730,83.89191859,5.0,93017932.26973185
1468,211536,144,1518229116,679,83.4450523,3.0,89435866.76937027
1469,211680,144,1518266374,936,82.82482875,3.0,83656183.2648688
1470,211824,144,1518302620,624,83.08556277,8.0,86621129.18428557
1471,211968,144,1518351420,653,82.58634267,4.0,95989827.0002527
1472,212112,144,1518390564,631,81.9843982,3.0,94476836.41263457
1473,212256,144,1518441649,916,81.17154443,0.0,98304543.83454897
1474,212400,144,1518483257,702,81.27118762,3.0,91719724.12244083
1475,212544,144,1518527272,760,80.91718957,4.0,90144839.81318378
1476,212688,144,1518565199,730,80.70841415,5.0,88536319.1613369
1477,212832,144,1518604939,712,80.50397701,1.0,93387441.23057322
1478,212976,144,1518644841,796,80.22382166,6.0,99988625.9504296
1479,213120,144,1518686608,588,80.23163336,5.0,107651380.39254202
1480,213264,144,1518735904,1030,79.53557195,5.0,113577441.34954546
1481,213408,144,1518784723,617,80.33473403,29.0,108741981.8072366
1482,213552,144,1518823254,668,80.11655331,26.0,100013922.30200244
1483,213696,144,1518865312,778,79.88151899,2.0,101065547.11360843
1484,213840,144,1518909574,936,79.9894805,8.0,102962136.62042704
1485,213984,144,1518949648,656,80.79445851,9.0,102645833.07259913
1486,214128,144,1518996120,800,80.9132956,3.0,106329063.51296443
1487,214272,144,1519038296,700,81.48059095,1.0,104187971.62214804
1488,214416,144,1519081102,777,81.78926517,4.0,104352521.27246964
1489,214560,144,1519127473,663,82.39356585,4.0,104913669.88349456
1490,214704,144,1519173747,664,82.59667343,9.0,101461259.83794066
1491,214848,144,1519216463,727,82.72782559,6.0,96391791.33895808
1492,214992,144,1519257730,657,82.99418638,8.0,94437498.76056242
1493,215136,144,1519294511,657,82.97280054,7.0,95587013.53142339
1494,215280,144,1519336107,731,82.82568513,5.0,103933635.70525856
1495,215424,144,1519385244,689,82.82960796,3.0,110417162.12197208
1496,215568,144,1519426747,698,82.6669252,3.0,106236117.75560658
1497,215712,144,1519465546,707,82.47321095,5.0,106232228.49492693
1498,215856,144,1519514542,751,82.24479402,5.0,111931725.96552064
1499,216000,144,1519557890,799,82.1552548,3.0,107458873.79897334
1500,216144,144,1519604116,839,82.30721451,2.0,105091703.17942423
1501,216288,144,1519651794,795,82.76769557,7.0,100442665.25997555
1502,216432,144,1519693554,724,83.25775662,3.0,93437538.96182239
1503,216576,144,1519730645,577,83.63817277,4.0,91531936.50805874
1504,216720,144,1519771217,814,83.42338117,3.0,97405147.868235
1505,216864,144,1519812728,677,83.87013187,7.0,103684816.06768543
1506,217008,144,1519860372,593,83.95957287,5.0,109122540.80148873
1507,217152,144,1519909081,906,83.60065872,1.0,106303443.05823241
1508,217296,144,1519949942,826,84.22761702,1.0,98701348.31436656
1509,217440,144,1519994369,657,84.86810604,4.0,97585108.70981821
1510,217584,144,1520029947,609,85.073231,3.0,95679129.73006158
1511,217728,144,1520074024,583,84.94294624,8.0,103802434.63024046
1512,217872,144,1520119023,698,84.46131563,2.0,106900239.24728316
1513,218016,144,1520163815,592,84.15142689,4.0,106227537.70370638
1514,218160,144,1520211734,783,83.3653616,6.0,103982321.43871848
1515,218304,144,1520249561,827,83.07736702,4.0,97598034.43206763
1516,218448,144,1520298015,933,83.0758775,7.0,100562703.0866712
1517,218592,144,1520337691,580,83.68755329,7.0,96133816.4125407
1518,218736,144,1520380253,731,83.31607763,4.0,97871254.6848739
1519,218880,144,1520423115,678,83.25690596,0.0,99488994.5380897
1520,219024,144,1520470448,679,83.00864896,5.0,100701687.22173923
1521,219168,144,1520514365,611,82.64129369,3.0,96659916.9645556
1522,219312,144,1520552843,683,81.95316829,9.0,93917008.00408407
1523,219456,144,1520601383,742,81.3459488,5.0,97835330.93801008
1524,219600,144,1520644285,955,80.89533294,5.0,93911649.70854662
1525,219744,144,1520681229,874,81.26917857,6.0,92301811.3841008
1526,219888,144,1520725001,739,81.71054175,5.0,98580082.41780664
1527,220032,144,1520764521,659,82.01428649,3.0,101130945.60757107
1528,220176,144,1520812478,862,82.00671961,4.0,107040044.65474564
1529,220320,144,1520853539,751,82.62874637,4.0,104179719.20117848
1530,220464,144,1520884889,648,83.15502702,6.0,105341573.06633542
1531,220608,144,1520919793,733,83.29312794,8.0,122871324.71414053
1532,220752,144,1520955518,687,83.52188198,9.0,147567030.3240469
1533,220896,144,1521005064,737,83.68998082,4.0,177832880.17134386
1534,221040,144,1521055600,685,83.96142766,14.0,179928546.37964594
1535,221184,144,1521109479,930,84.03903163,13.0,166742008.57869473
1536,221328,144,1521145214,679,85.02187987,17.0,143354864.30716482
1537,221472,144,1521182930,677,85.36221266,20.0,144050666.97204155
1538,221616,144,1521222428,655,85.64522878,18.0,154211244.70113322
1539,221760,144,1521269797,706,85.73467674,18.0,166857559.19368875
1540,221904,144,1521309894,630,85.90924063,13.0,165147143.97306207
1541,222048,144,1521356839,585,85.74692282,14.0,170384140.7860763
1542,222192,144,1521400726,668,85.20381289,8.0,165747071.14932686
1543,222336,144,1521446116,984,84.68157711,6.0,162188687.2949295
1544,222480,144,1521489279,737,85.38677496,8.0,156504934.5854439
1545,222624,144,1521528553,579,85.58083968,4.0,153778444.04988077
1546,222768,144,1521573121,672,85.18267074,3.0,159616360.10897008
1547,222912,144,1521618025,605,84.87826896,5.0,160009073.85364723
1548,223056,144,1521654500,694,84.19372907,7.0,157103481.2753108
1549,223200,144,1521702556,1043,83.60778305,5.0,168672479.27830622
1550,223344,144,1521746043,725,84.33681502,4.0,165056208.075379
1551,223488,144,1521786293,713,84.4526186,9.0,162732927.0136814
1552,223632,144,1521831640,652,84.52859779,5.0,167249584.7995351
1553,223776,144,1521879467,650,84.32274547,5.0,165373125.18043706
1554,223920,144,1521921613,724,83.98361675,10.0,156126355.01193395
1555,224064,144,1521965128,884,83.75497119,10.0,153454074.9671852
1556,224208,144,1522011005,1138,84.16657815,1.0,151581693.13296258
1557,224352,144,1522054104,579,85.8999957,8.0,146150737.21300197
1558,224496,144,1522094988,623,86.24669825,7.0,143649632.79705015
1559,224640,144,1522131906,696,86.47587214,1.0,146297650.70012406
1560,224784,144,1522173173,804,86.78096188,5.0,159323718.80671936
1561,224928,144,1522224375,733,87.4818473,1.0,170081757.56768024
1562,225072,144,1522266044,518,88.05553582,8.0,160304879.66675892
1563,225216,144,1522315286,606,87.74706537,5.0,158282899.69799963
1564,225360,144,1522357357,927,87.3821364,3.0,147059640.72088152
1565,225504,144,1522395688,517,88.11238187,9.0,143460005.0169647
1566,225648,144,1522434312,610,87.53262232,12.0,150032718.39809132
1567,225792,144,1522479982,694,86.92814733,10.0,162174296.32264465
1568,225936,144,1522518805,707,86.43222646,4.0,163621677.59240064
1569,226080,144,1522558872,702,85.92887273,5.0,173159766.97795197
1570,226224,144,1522610782,506,85.36743355,5.0,184960872.753615
1571,226368,144,1522660334,526,83.97122474,8.0,173037134.46684563
1572,226512,144,1522697644,1017,82.2475456,2.0,156174519.6194826
1573,226656,144,1522739231,1358,82.04095213,3.0,158421786.7805396
1574,226800,144,1522778752,819,83.8023447,5.0,162610897.01432627
1575,226944,144,1522822063,903,84.67171304,6.0,172159218.7520551
1576,227088,144,1522868170,680,86.1005209,5.0,176835960.01982778
1577,227232,144,1522903111,595,87.01174999,3.0,173296869.52210027
1578,227376,144,1522945407,710,87.47401595,8.0,189474029.75715852
1579,227520,144,1522983527,558,88.14913411,9.0,200110396.90209636
1580,227664,144,1523046022,847,88.17342389,5.0,218789128.07404315
1581,227808,144,1523090359,570,89.02994756,6.0,185314749.72223595
1582,227952,144,1523130428,645,88.98690698,5.0,167937124.55929664
1583,228096,144,1523163883,517,88.97872379,15.0,165373805.31763598
1584,228240,144,1523199485,602,88.24360163,8.0,184783348.82219365
1585,228384,144,1523248156,863,87.44627986,5.0,214979303.12211484
1586,228528,144,1523289278,774,87.46789426,10.0,216474778.82537702
1587,228672,144,1523332267,819,87.43076438,8.0,222597442.38820133
1588,228816,144,1523387285,685,87.67545051,15.0,226261696.49105912
1589,228960,144,1523427235,653,87.51160191,5.0,200464843.23893768
1590,229104,144,1523463820,783,87.15137532,6.0,195246641.09121984
1591,229248,144,1523502319,556,87.17835655,7.0,208418682.88134965
1592,229392,144,1523553850,674,86.39546204,7.0,228031684.5101021
1593,229536,144,1523600293,1134,85.72883699,8.0,216468286.01043156
1594,229680,144,1523635375,566,86.85935499,17.0,203401076.97697896
1595,229824,144,1523680371,764,86.48637636,6.0,216807765.64094743
1596,229968,144,1523720704,546,86.62570021,9.0,219026798.55556428
1597,230112,144,1523762190,791,85.9382043,8.0,227737406.9887956
1598,230256,144,1523805305,987,85.88551098,4.0,236970470.9454549
1599,230400,144,1523851670,768,86.76923019,6.0,241921375.308007
1600,230544,144,1523904064,687,87.243793,7.0,235699095.82887217
1601,230688,144,1523945819,625,87.58047577,3.0,210518716.60957015
1602,230832,144,1523986570,734,87.5436433,10.0,201823904.99547192
1603,230976,144,1524022320,662,87.77163113,8.0,203206654.71366537
1604,231120,144,1524079827,733,87.70948812,2.0,223213162.41805875
1605,231264,144,1524129180,662,87.80293039,4.0,199159608.73150063
1606,231408,144,1524170122,857,87.60567764,7.0,175997825.11769947
1607,231552,144,1524210936,673,88.08767553,8.0,169282864.59049127
1608,231696,144,1524252000,695,88.07530669,4.0,170610626.4476804
1609,231840,144,1524291700,840,88.06283193,7.0,175636182.2908838
1610,231984,144,1524333056,700,88.58677437,3.0,185822223.050403
1611,232128,144,1524365490,490,88.70848868,7.0,195345423.85583326
1612,232272,144,1524406604,682,87.96966239,2.0,229543191.4339748
1613,232416,144,1524458466,1059,87.57817525,6.0,254661682.44710582
1614,232560,144,1524507252,848,88.62436083,2.0,242318755.74080643
1615,232704,144,1524547272,615,89.53158237,2.0,222286114.58945835
1616,232848,144,1524590585,726,89.73136294,12.0,220466153.74033353
1617,232992,144,1524634364,694,90.16047619,3.0,219274380.74310207
1618,233136,144,1524672428,561,90.45508289,4.0,217228418.2451981
1619,233280,144,1524710286,912,90.09461909,2.0,229807065.84871322
1620,233424,144,1524767822,720,90.91123735,5.0,252312446.20959443
1621,233568,144,1524813645,629,91.27067118,4.0,225012376.36489218
1622,233712,144,1524851017,584,91.25167439,3.0,206239925.4259573
1623,233856,144,1524881773,594,90.82280104,1.0,210866945.76173973
1624,234000,144,1524917789,672,90.11634085,9.0,249546453.4942891
1625,234144,144,1524967274,949,89.48284752,8.0,297308608.6338963
1626,234288,144,1525013658,623,89.92394084,0.0,299579992.72350305
1627,234432,144,1525051561,574,89.39451626,9.0,289992697.134038
1628,234576,144,1525098853,742,88.54464709,4.0,303586666.83567184
1629,234720,144,1525148098,973,88.07092171,3.0,296190147.30376804
1630,234864,144,1525193837,666,88.59733824,2.0,273629021.2523113
1631,235008,144,1525228231,669,88.32907124,6.0,255581780.83541724
1632,235152,144,1525270309,827,87.97163363,5.0,273822544.2596439
1633,235296,144,1525313120,666,88.14081381,11.0,287114198.42765397
1634,235440,144,1525349499,696,87.86136668,7.0,295278494.71313566
1635,235584,144,1525394744,770,87.58268129,11.0,325473380.9549447
1636,235728,144,1525445590,889,87.55583052,8.0,333039126.108207
1637,235872,144,1525486184,756,88.08977149,1.0,309189182.7914288
1638,236016,144,1525522705,579,88.45479787,4.0,306611941.07574815
1639,236160,144,1525567361,752,88.13126566,4.0,330793283.48395103
1640,236304,144,1525612386,737,88.20849011,4.0,337440605.1585956
1641,236448,144,1525652944,653,88.26696406,6.0,333679117.5056459
1642,236592,144,1525695012,734,87.910089,7.0,342214843.02478915
1643,236736,144,1525733050,988,87.8539249,4.0,351196102.3071059
1644,236880,144,1525777082,822,88.79505446,2.0,378661298.59155613
1645,237024,144,1525824437,881,89.67855917,7.0,389023665.52830493
1646,237168,144,1525869722,1019,90.97475571,1.0,375951405.3810861
1647,237312,144,1525909732,736,93.27095493,4.0,360964898.4298764
1648,237456,144,1525948822,517,94.93146185,6.0,366894797.4286794
1649,237600,144,1525982497,585,95.79405552,8.0,388516226.5463038
1650,237744,144,1526027027,545,96.47537649,10.0,450751194.2441324
1651,237888,144,1526069219,686,96.63476355,6.0,476300413.13568616
1652,238032,144,1526123001,610,96.98720706,5.0,495365573.4226903
1653,238176,144,1526163493,573,96.94882797,3.0,449012519.0126119
1654,238320,144,1526207285,562,96.43835407,5.0,440090187.6142126
1655,238464,144,1526241932,645,95.60623877,6.0,432738887.12772894
1656,238608,144,1526286009,675,94.77136155,9.0,475798006.9227961
1657,238752,144,1526327435,897,93.88302466,9.0,493105754.15961826
1658,238896,144,1526368812,751,93.88459411,10.0,512627954.96301043
1659,239040,144,1526411611,735,93.64460237,5.0,534066522.8616804
1660,239184,144,1526458497,759,93.38300686,8.0,547598741.9351801
1661,239328,144,1526497265,725,93.23493559,7.0,531491923.39555806
1662,239472,144,1526535641,552,93.01862347,7.0,551422154.6755478
1663,239616,144,1526579221,851,92.0643672,12.0,595427910.2711118
1664,239760,144,1526623873,634,92.03030568,4.0,615465160.263617
1665,239904,144,1526667821,742,91.34004341,8.0,615140998.3223587
1666,240048,144,1526707189,772,90.95300484,5.0,609701836.1049533
1667,240192,144,1526750837,890,90.72057256,4.0,635034263.2572641
1668,240336,144,1526792572,668,91.0784204,3.0,644549001.6885049
1669,240480,144,1526834852,694,90.84355905,10.0,660626949.2129388
1670,240624,144,1526875978,744,90.59413556,8.0,676053171.7602751
1671,240768,144,1526922273,972,90.47403967,9.0,700873211.5123506
1672,240912,144,1526969507,699,91.31637649,6.0,688402767.9446286
1673,241056,144,1527018365,891,91.6255246,3.0,652053619.3170677
1674,241200,144,1527057249,510,92.65938996,0.0,596376622.4476236
1675,241344,144,1527088681,662,92.41167566,2.0,598336561.0948467
1676,241488,144,1527133549,849,92.35936765,8.0,693998889.839587
1677,241632,144,1527177482,652,93.00305718,4.0,730229681.13881
1678,241776,144,1527216186,650,93.02539083,4.0,742347438.2873856
1679,241920,144,1527255444,787,92.91112588,0.0,789900239.7824532
1680,242064,144,1527297151,652,93.23248075,4.0,854617027.1512936
1681,242208,144,1527338805,578,93.05184034,0.0,904494929.94129
1682,242352,144,1527387090,625,92.44921587,5.0,947578732.1098026
1683,242496,144,1527430904,634,91.73835902,2.0,914545820.5723087
1684,242640,144,1527470385,823,90.82881648,6.0,892096380.9865744
1685,242784,144,1527512160,871,90.57778585,1.0,920124488.79018
1686,242928,144,1527551478,701,90.69239479,3.0,950272389.4103984
1687,243072,144,1527590792,680,90.37038919,5.0,1011782042.4789984
1688,243216,144,1527635482,935,89.99602806,4.0,1094262906.040494
1689,243360,144,1527678975,708,90.60773766,16.0,1117097869.3290365
1690,243504,144,1527724607,651,90.63352113,8.0,1124780442.1401427
1691,243648,144,1527764467,648,90.43848531,3.0,1097634017.8890474
1692,243792,144,1527810345,945,90.01707108,3.0,1127271525.4928472
1693,243936,144,1527852556,957,90.74207007,2.0,1107502613.5981648
1694,244080,144,1527890660,706,91.98648845,1.0,1110302955.8963032
1695,244224,144,1527927101,543,92.67030261,3.0,1181478373.3078125
1696,244368,144,1527967282,913,92.6148941,1.0,1325048049.1442075
1697,244512,144,1528013643,524,93.75679066,1.0,1454688988.3993137
1698,244656,144,1528059731,611,93.60356554,7.0,1466382641.969273
1699,244800,144,1528098697,788,93.36278793,0.0,1424453978.7314713
1700,244944,144,1528140606,793,93.6635889,4.0,1475027678.6114955
1701,245088,144,1528188661,623,94.13393027,8.0,1523926138.6963797
1702,245232,144,1528233981,549,94.00742876,4.0,1465107964.6846697
1703,245376,144,1528273213,679,93.31693025,2.0,1402542687.2993631
1704,245520,144,1528316450,859,92.80893338,6.0,1436478000.1702518
1705,245664,144,1528362781,671,93.00323742,1.0,1453021886.613048
1706,245808,144,1528406435,866,92.67530775,4.0,1409954775.2771864
1707,245952,144,1528439536,680,93.04922559,4.0,1381593596.117195
1708,246096,144,1528481302,815,92.87757103,3.0,1546491224.153929
1709,246240,144,1528526660,805,93.28931108,5.0,1662732492.1926725
1710,246384,144,1528566897,721,93.83074912,3.0,1679489487.886487
1711,246528,144,1528613171,610,94.16839953,3.0,1748167380.3536448
1712,246672,144,1528655966,733,94.00413402,8.0,1720743889.6124713
1713,246816,144,1528701005,726,94.17328545,4.0,1715123798.7908185
1714,246960,144,1528744500,807,94.27807296,3.0,1676688221.1157243
1715,247104,144,1528780329,695,94.77618176,3.0,1652114114.828667
1716,247248,144,1528821971,788,94.92433816,9.0,1791642892.7916894
1717,247392,144,1528864179,671,95.43692449,4.0,1899890528.874999
1718,247536,144,1528905227,623,95.59745936,6.0,1978996419.4598851
1719,247680,144,1528951540,613,95.38983426,1.0,2072014087.8018904
1720,247824,144,1528997340,818,94.92301657,1.0,2044249589.6067224
1721,247968,144,1529038130,659,95.11897695,2.0,1971538813.194646
1722,248112,144,1529080211,736,94.81070304,0.0,1990359587.2021043
1723,248256,144,1529130104,827,94.69623521,6.0,2026178809.961056
1724,248400,144,1529170418,604,95.02636375,4.0,1896063871.6292355
1725,248544,144,1529205870,730,94.5839435,3.0,1894341163.2625096
1726,248688,144,1529243829,586,94.41152485,2.0,2079914590.7968786
1727,248832,144,1529287164,913,93.632448,4.0,2324628613.198989
1728,248976,144,1529341743,919,94.00453716,6.0,2449743961.978102
1729,249120,144,1529383289,798,94.81435224,1.0,2214630529.232706
1730,249264,144,1529425764,804,95.48797324,4.0,2141943715.7528024
1731,249408,144,1529466376,556,96.41749422,5.0,2123730018.5863464
